customer_id,order_count,total_spent,avg_check,max_order_amount,unique_products,unique_categories,days_since_first_order,delivery_morning,delivery_day,delivery_evening
142722,15,75812.70,5054.1800000000000000,9699.39,15,6,697,0,0,1
142723,9,64770.45,7196.7166666666666667,8511.09,9,5,721,0,1,0
142724,12,83384.52,6948.7100000000000000,7816.57,12,6,417,0,1,0
142725,9,48080.46,5342.2733333333333333,7790.50,9,5,716,0,1,0
142726,9,55489.02,6165.4466666666666667,7663.93,9,5,586,1,0,0
142727,36,276414.15,7678.1708333333333333,17488.23,35,6,635,1,0,0
142728,18,101243.37,5624.6316666666666667,9325.49,18,6,519,1,0,0
142729,18,135435.36,7524.1866666666666667,11602.28,18,6,701,1,0,0
142730,9,59231.73,6581.3033333333333333,7341.67,9,5,606,0,0,1
142731,12,83754.45,6979.5375000000000000,9708.73,12,6,329,0,0,1
142732,15,112458.84,7497.2560000000000000,14025.49,15,6,583,1,0,0
142733,12,39871.02,3322.5850000000000000,5151.37,12,5,562,0,1,0
142734,12,67182.96,5598.5800000000000000,9652.78,11,5,723,1,0,0
142735,6,31633.56,5272.2600000000000000,6863.85,6,4,212,0,1,0
142736,21,124805.31,5943.1100000000000000,7357.45,21,6,581,1,0,0
142737,21,146467.29,6974.6328571428571429,11496.11,20,6,604,0,1,0
142738,12,61030.11,5085.8425000000000000,7474.70,12,5,719,1,0,0
142739,21,153185.79,7294.5614285714285714,10774.63,20,6,471,0,1,0
142740,21,118072.20,5622.4857142857142857,11596.99,19,6,720,0,1,0
142741,15,59757.66,3983.8440000000000000,4827.67,15,6,597,0,1,0
142742,21,140030.40,6668.1142857142857143,11599.18,21,6,726,0,1,0
142743,6,56396.19,9399.3650000000000000,11151.76,6,4,596,0,1,0
142744,33,156218.67,4733.8990909090909091,8461.16,32,6,715,1,0,0
142745,12,102335.10,8527.9250000000000000,10721.22,12,5,680,0,0,1
142746,27,165450.18,6127.7844444444444444,15324.38,27,6,630,1,0,0
142747,12,118794.33,9899.5275000000000000,15297.43,12,5,500,0,0,1
142748,24,139801.20,5825.0500000000000000,10053.78,24,6,314,0,1,0
142749,6,19665.39,3277.5650000000000000,3332.28,6,3,528,0,0,1
142750,21,163776.99,7798.9042857142857143,16370.28,21,6,501,1,0,0
142751,15,86518.50,5767.9000000000000000,9404.89,15,6,503,0,1,0
142752,9,48458.31,5384.2566666666666667,8227.93,9,6,475,0,0,1
142753,15,100402.35,6693.4900000000000000,10786.05,15,5,673,1,0,0
142754,15,100605.36,6707.0240000000000000,8600.24,15,6,721,0,0,1
142755,15,128821.74,8588.1160000000000000,10418.20,15,5,342,0,1,0
142756,12,81780.03,6815.0025000000000000,8116.48,11,5,694,0,1,0
142757,9,54448.53,6049.8366666666666667,8986.34,9,5,254,1,0,0
142758,15,106504.59,7100.3060000000000000,14115.40,15,6,729,1,0,0
142759,21,121441.26,5782.9171428571428571,10760.16,21,6,581,0,1,0
142760,12,34464.57,2872.0475000000000000,4380.38,11,5,596,1,0,0
142761,6,61968.45,10328.0750000000000000,12246.57,6,5,709,0,1,0
142762,9,97110.75,10790.0833333333333333,14597.22,9,6,706,0,0,1
142763,15,109756.17,7317.0780000000000000,10344.97,15,6,686,1,0,0
142764,15,130440.78,8696.0520000000000000,10654.41,15,6,613,0,1,0
142765,12,79391.52,6615.9600000000000000,9674.62,12,5,715,1,0,0
142766,15,83567.91,5571.1940000000000000,7365.95,15,5,622,1,0,0
142767,21,160426.50,7639.3571428571428571,11136.42,21,6,661,0,0,1
142768,18,115772.64,6431.8133333333333333,10575.08,18,5,284,1,0,0
142769,15,107941.20,7196.0800000000000000,11895.79,15,5,727,0,1,0
142770,12,93623.19,7801.9325000000000000,16519.80,11,6,344,0,0,1
142771,3,22738.47,7579.4900000000000000,7579.49,3,2,85,0,1,0
142772,30,145768.83,4858.9610000000000000,11713.96,29,6,730,0,0,1
142773,9,54615.30,6068.3666666666666667,11281.61,9,5,469,0,0,1
142774,12,61046.37,5087.1975000000000000,8710.24,12,6,672,1,0,0
142775,6,41786.34,6964.3900000000000000,9976.63,6,4,296,1,0,0
142776,9,51505.68,5722.8533333333333333,12840.24,9,5,564,1,0,0
142777,24,160720.77,6696.6987500000000000,12310.11,22,6,521,0,0,1
142778,12,92030.55,7669.2125000000000000,11174.64,12,5,618,1,0,0
142779,15,94119.81,6274.6540000000000000,11461.08,15,5,558,0,0,1
142780,15,89123.07,5941.5380000000000000,11549.81,15,6,701,0,1,0
142781,15,120726.03,8048.4020000000000000,10795.56,13,6,684,1,0,0
142782,30,225938.58,7531.2860000000000000,14320.00,29,6,597,1,0,0
142783,42,327415.44,7795.6057142857142857,12448.26,41,6,647,0,0,1
142784,21,139819.29,6658.0614285714285714,9660.42,21,6,357,0,0,1
142785,18,137163.18,7620.1766666666666667,13569.03,16,6,668,1,0,0
142786,12,68984.19,5748.6825000000000000,7628.26,12,6,419,0,1,0
142787,15,96292.50,6419.5000000000000000,11505.47,13,6,671,1,0,0
142788,21,112343.31,5349.6814285714285714,14872.02,20,6,636,0,1,0
142789,12,90556.50,7546.3750000000000000,12535.22,12,5,509,0,0,1
142790,15,96827.70,6455.1800000000000000,12299.03,15,5,553,1,0,0
142791,21,147821.85,7039.1357142857142857,11103.53,20,6,645,0,1,0
142792,18,139354.71,7741.9283333333333333,11328.74,17,6,687,1,0,0
142793,21,142311.30,6776.7285714285714286,12115.35,21,6,588,0,0,1
142794,18,110392.80,6132.9333333333333333,7891.98,18,6,398,1,0,0
142795,9,55864.98,6207.2200000000000000,7905.99,9,5,713,0,1,0
142796,15,98581.35,6572.0900000000000000,8904.84,15,5,639,1,0,0
142797,15,107301.30,7153.4200000000000000,9942.82,15,5,687,0,0,1
142798,24,157501.20,6562.5500000000000000,14555.96,24,6,658,1,0,0
142799,12,89345.79,7445.4825000000000000,8673.68,12,5,677,1,0,0
142800,21,142646.55,6792.6928571428571429,15010.44,19,5,699,0,1,0
142801,27,196453.83,7276.0677777777777778,11641.04,27,6,724,0,1,0
142802,18,140125.59,7784.7550000000000000,14609.77,18,6,689,1,0,0
142803,12,97783.32,8148.6100000000000000,8753.09,11,5,604,0,1,0
142804,21,181108.98,8624.2371428571428571,15301.64,21,6,696,0,1,0
142805,6,27103.38,4517.2300000000000000,7416.65,6,4,540,1,0,0
142806,18,89372.79,4965.1550000000000000,8337.90,18,6,352,0,0,1
142807,15,159023.58,10601.5720000000000000,16045.95,15,6,616,0,1,0
142808,0,0,0,0,0,0,,1,0,0
142809,21,177638.22,8458.9628571428571429,13814.20,20,6,675,0,0,1
142810,18,117800.10,6544.4500000000000000,10934.04,18,6,723,1,0,0
142811,6,34779.42,5796.5700000000000000,6103.45,6,2,379,0,0,1
142812,30,137553.24,4585.1080000000000000,10256.07,29,6,447,1,0,0
142813,18,93874.44,5215.2466666666666667,9841.75,18,6,690,0,0,1
142814,9,79318.77,8813.1966666666666667,12052.27,9,5,577,0,0,1
142815,30,220742.37,7358.0790000000000000,10411.67,28,6,673,0,0,1
142816,12,91622.43,7635.2025000000000000,10318.68,12,6,563,0,0,1
142817,18,143822.10,7990.1166666666666667,9782.75,18,5,700,1,0,0
142818,24,147116.55,6129.8562500000000000,9949.23,23,5,654,0,0,1
142819,21,128042.49,6097.2614285714285714,8730.22,21,6,505,0,0,1
142820,15,107533.50,7168.9000000000000000,8682.31,15,5,575,1,0,0
142821,12,82717.80,6893.1500000000000000,14070.86,12,5,697,0,0,1
142822,6,53925.96,8987.6600000000000000,13973.80,6,3,413,0,0,1
142823,12,75853.80,6321.1500000000000000,10386.24,12,6,607,0,1,0
142824,9,47758.77,5306.5300000000000000,6955.01,9,5,183,0,1,0
142825,9,93311.58,10367.9533333333333333,14133.20,9,4,560,0,0,1
142826,9,49697.13,5521.9033333333333333,6153.03,9,4,509,0,1,0
142827,12,79996.86,6666.4050000000000000,9041.10,12,6,706,1,0,0
142828,15,122185.65,8145.7100000000000000,10206.40,15,6,672,0,1,0
142829,21,168761.01,8036.2385714285714286,11920.02,21,6,639,1,0,0
142830,21,171290.40,8156.6857142857142857,13034.85,19,6,657,0,0,1
142831,18,99981.36,5554.5200000000000000,8609.70,18,6,705,0,0,1
142832,12,115414.47,9617.8725000000000000,12384.36,12,5,558,1,0,0
142833,18,101958.78,5664.3766666666666667,9015.03,18,6,678,1,0,0
142834,21,165376.53,7875.0728571428571429,14632.77,21,6,720,0,1,0
142835,27,125360.64,4642.9866666666666667,7404.73,27,6,672,0,1,0
142836,18,103489.68,5749.4266666666666667,8693.78,18,6,719,1,0,0
142837,24,169983.36,7082.6400000000000000,12554.44,23,6,696,0,1,0
142838,27,159202.08,5896.3733333333333333,11162.23,26,6,661,0,0,1
142839,9,46433.88,5159.3200000000000000,6521.71,8,5,663,1,0,0
142840,15,81444.39,5429.6260000000000000,6699.38,15,6,632,0,1,0
142841,21,152865.30,7279.3000000000000000,15031.79,21,6,682,0,1,0
142842,33,244926.33,7422.0100000000000000,15418.02,32,6,659,1,0,0
142843,6,40924.26,6820.7100000000000000,8134.25,6,4,501,0,0,1
142844,24,158333.22,6597.2175000000000000,10247.52,24,6,684,0,0,1
142845,18,106425.51,5912.5283333333333333,9079.27,17,5,657,0,1,0
142846,6,23208.81,3868.1350000000000000,4273.26,6,4,595,0,1,0
142847,9,60697.26,6744.1400000000000000,8147.67,9,6,668,1,0,0
142848,12,64716.72,5393.0600000000000000,11386.00,11,6,557,0,0,1
142849,15,148568.94,9904.5960000000000000,15440.04,14,5,721,0,1,0
142850,12,95531.28,7960.9400000000000000,13944.13,12,6,591,0,0,1
142851,15,64005.33,4267.0220000000000000,5421.50,15,6,616,1,0,0
142852,30,199683.66,6656.1220000000000000,13212.30,28,5,701,1,0,0
142853,21,181028.37,8620.3985714285714286,12323.71,21,6,637,1,0,0
142854,9,48467.58,5385.2866666666666667,6940.53,9,5,440,0,1,0
142855,12,94582.65,7881.8875000000000000,12433.82,12,6,517,1,0,0
142856,6,24360.72,4060.1200000000000000,5271.94,6,5,443,0,0,1
142857,12,74667.24,6222.2700000000000000,7886.36,12,6,629,0,1,0
142858,18,114070.86,6337.2700000000000000,10127.75,18,6,602,0,1,0
142859,12,57477.12,4789.7600000000000000,5688.87,12,6,572,1,0,0
142860,21,122567.73,5836.5585714285714286,11505.87,20,6,715,1,0,0
142861,6,52207.80,8701.3000000000000000,10776.97,6,4,512,1,0,0
142862,3,30283.68,10094.5600000000000000,10094.56,3,3,714,1,0,0
142863,18,149392.86,8299.6033333333333333,14653.78,18,6,716,0,1,0
142864,15,108852.99,7256.8660000000000000,9438.35,15,6,711,1,0,0
142865,15,143577.90,9571.8600000000000000,11168.78,15,6,442,0,1,0
142866,9,35601.30,3955.7000000000000000,4977.10,9,5,327,0,0,1
142867,18,131193.18,7288.5100000000000000,10721.91,18,6,591,1,0,0
142868,12,95859.69,7988.3075000000000000,19061.97,12,6,221,0,1,0
142869,12,115967.43,9663.9525000000000000,13700.48,12,5,489,0,1,0
142870,15,80269.47,5351.2980000000000000,11368.33,15,6,631,0,0,1
142871,18,73563.51,4086.8616666666666667,7700.01,18,4,669,0,1,0
142872,6,80132.52,13355.420000000000,15538.00,6,4,184,0,1,0
142873,15,116332.08,7755.4720000000000000,11762.01,15,6,535,0,0,1
142874,15,69359.94,4623.9960000000000000,7757.49,15,6,583,0,1,0
142875,0,0,0,0,0,0,,0,1,0
142876,3,14787.09,4929.0300000000000000,4929.03,3,2,479,0,1,0
142877,9,43628.94,4847.6600000000000000,6727.12,9,4,354,0,1,0
142878,15,134041.59,8936.1060000000000000,11719.15,14,5,719,0,1,0
142879,9,82859.88,9206.6533333333333333,11253.58,9,5,707,0,1,0
142880,21,126044.91,6002.1385714285714286,9139.59,21,6,681,0,1,0
142881,12,62880.84,5240.0700000000000000,7830.44,12,6,614,1,0,0
142882,18,103920.42,5773.3566666666666667,8563.68,18,6,721,0,0,1
142883,30,221279.13,7375.9710000000000000,10711.89,30,6,693,0,1,0
142884,9,54957.03,6106.3366666666666667,9883.86,9,5,433,1,0,0
142885,18,125318.70,6962.1500000000000000,11860.67,18,6,727,0,1,0
142886,21,138527.31,6596.5385714285714286,11649.15,21,6,710,0,0,1
142887,6,32555.28,5425.8800000000000000,8141.20,6,3,356,0,1,0
142888,15,109226.28,7281.7520000000000000,11847.24,15,6,727,1,0,0
142889,18,157982.40,8776.8000000000000000,13158.88,18,6,721,1,0,0
142890,21,155487.42,7404.1628571428571429,10801.51,20,6,526,0,1,0
142891,18,102558.27,5697.6816666666666667,9251.39,17,5,617,0,0,1
142892,12,57205.53,4767.1275000000000000,7982.91,12,6,707,0,0,1
142893,21,162717.15,7748.4357142857142857,10441.83,21,6,702,0,1,0
142894,9,53875.80,5986.2000000000000000,9453.06,9,4,503,0,0,1
142895,24,218324.28,9096.8450000000000000,15637.98,24,6,629,0,0,1
142896,18,148409.07,8244.9483333333333333,14234.25,18,6,697,0,0,1
142897,6,43478.52,7246.4200000000000000,10031.87,6,4,534,1,0,0
142898,21,129994.98,6190.2371428571428571,12276.03,21,6,629,1,0,0
142899,15,120732.36,8048.8240000000000000,15112.02,15,6,704,0,0,1
142900,30,167315.55,5577.1850000000000000,9619.22,30,6,715,0,0,1
142901,3,18610.86,6203.6200000000000000,6203.62,3,3,50,0,1,0
142902,24,179540.73,7480.8637500000000000,11735.05,24,6,679,0,1,0
142903,12,83912.61,6992.7175000000000000,9195.58,11,5,624,1,0,0
142904,15,82066.14,5471.0760000000000000,6978.46,15,6,713,0,0,1
142905,21,126797.19,6037.9614285714285714,8199.93,21,5,602,0,1,0
142906,9,81335.58,9037.2866666666666667,10989.10,9,6,228,0,1,0
142907,12,81125.01,6760.4175000000000000,10256.09,12,4,658,1,0,0
142908,15,159386.46,10625.7640000000000000,18190.46,15,6,337,0,0,1
142909,6,45124.05,7520.6750000000000000,7720.04,6,3,428,0,0,1
142910,24,170200.35,7091.6812500000000000,14864.43,24,6,717,1,0,0
142911,15,101125.59,6741.7060000000000000,9097.22,15,6,696,0,1,0
142912,18,128162.64,7120.1466666666666667,12950.82,18,6,672,0,0,1
142913,27,214002.60,7926.0222222222222222,12800.95,26,6,685,0,0,1
142914,30,239510.04,7983.6680000000000000,14147.87,28,6,697,1,0,0
142915,24,219218.85,9134.1187500000000000,13283.07,23,6,679,0,0,1
142916,12,73842.27,6153.5225000000000000,10809.51,12,4,712,0,0,1
142917,21,123810.36,5895.7314285714285714,9844.90,20,6,728,1,0,0
142918,18,152212.62,8456.2566666666666667,16103.38,17,6,496,0,1,0
142919,21,126887.61,6042.2671428571428571,11856.53,20,5,455,0,1,0
142920,6,32251.65,5375.2750000000000000,5938.06,6,3,423,1,0,0
142921,15,87644.64,5842.9760000000000000,8729.79,15,5,719,0,1,0
142922,15,115232.88,7682.1920000000000000,11272.61,15,6,703,0,1,0
142923,15,112069.11,7471.2740000000000000,13813.21,15,6,706,1,0,0
142924,9,63297.00,7033.0000000000000000,9439.69,9,5,649,0,1,0
142925,18,140486.31,7804.7950000000000000,10691.94,18,6,597,1,0,0
142926,3,20094.96,6698.3200000000000000,6698.32,3,2,514,0,1,0
142927,21,148937.49,7092.2614285714285714,12454.67,21,6,625,1,0,0
142928,18,145946.19,8108.1216666666666667,12927.09,17,6,688,0,1,0
142929,12,141980.91,11831.742500000000,15690.89,12,6,695,0,0,1
142930,21,164594.94,7837.8542857142857143,14108.89,21,5,699,1,0,0
142931,27,217429.92,8052.9600000000000000,14017.15,27,6,707,0,0,1
142932,21,128097.90,6099.9000000000000000,9101.00,21,6,589,1,0,0
142933,33,219984.84,6666.2072727272727273,9856.30,32,6,725,0,1,0
142934,12,84423.69,7035.3075000000000000,11597.34,12,5,700,1,0,0
142935,6,34265.25,5710.8750000000000000,7626.49,6,3,536,0,1,0
142936,18,134860.62,7492.2566666666666667,11308.32,18,6,716,1,0,0
142937,15,148337.76,9889.1840000000000000,16799.98,15,6,677,0,1,0
142938,15,139199.07,9279.9380000000000000,13785.60,15,5,604,0,0,1
142939,9,61723.89,6858.2100000000000000,8886.10,9,5,683,1,0,0
142940,24,126567.75,5273.6562500000000000,6728.21,23,6,730,0,1,0
142941,27,231267.72,8565.4711111111111111,13362.64,27,6,571,0,0,1
142942,9,52773.51,5863.7233333333333333,8659.33,9,5,222,0,0,1
142943,18,113308.59,6294.9216666666666667,12417.12,17,6,706,1,0,0
142944,15,104213.01,6947.5340000000000000,10601.67,15,6,650,0,1,0
142945,12,72775.71,6064.6425000000000000,9383.99,12,6,689,1,0,0
142946,18,142716.84,7928.7133333333333333,11277.61,18,5,717,0,1,0
142947,18,131419.59,7301.0883333333333333,9602.71,18,6,603,1,0,0
142948,18,168581.10,9365.6166666666666667,16966.23,18,6,693,1,0,0
142949,18,95965.92,5331.4400000000000000,7452.47,18,4,453,0,1,0
142950,12,95240.46,7936.7050000000000000,11692.06,12,6,481,0,1,0
142951,15,116814.09,7787.6060000000000000,13152.49,15,5,633,0,0,1
142952,6,38339.58,6389.9300000000000000,9383.42,6,5,569,0,0,1
142953,12,70908.69,5909.0575000000000000,7895.74,12,6,587,0,0,1
142954,15,72768.48,4851.2320000000000000,8666.08,15,5,445,0,1,0
142955,12,93716.13,7809.6775000000000000,10103.17,12,6,658,1,0,0
142956,9,53386.53,5931.8366666666666667,8475.23,9,4,518,1,0,0
142957,6,68025.78,11337.6300000000000000,11902.25,6,4,517,0,0,1
142958,15,147739.14,9849.2760000000000000,15169.13,15,6,634,0,1,0
142959,9,63464.91,7051.6566666666666667,8032.04,9,4,554,0,1,0
142960,6,30266.58,5044.4300000000000000,5853.52,6,5,645,0,0,1
142961,6,64207.29,10701.2150000000000000,13123.09,6,3,473,0,0,1
142962,18,92894.85,5160.8250000000000000,8288.52,17,5,675,1,0,0
142963,12,55104.33,4592.0275000000000000,6970.20,12,5,706,0,1,0
142964,3,23681.76,7893.9200000000000000,7893.92,3,3,4,1,0,0
142965,15,84019.35,5601.2900000000000000,10247.48,15,6,725,1,0,0
142966,18,138394.41,7688.5783333333333333,16041.71,18,6,630,0,1,0
142967,12,71643.33,5970.2775000000000000,10572.89,12,5,687,0,0,1
142968,15,109999.86,7333.3240000000000000,10323.91,15,6,571,1,0,0
142969,18,138422.49,7690.1383333333333333,15697.49,16,6,685,0,1,0
142970,18,123211.50,6845.0833333333333333,9511.42,18,6,709,1,0,0
142971,21,134987.22,6427.9628571428571429,9692.50,21,6,459,0,0,1
142972,18,142689.36,7927.1866666666666667,15196.50,18,5,485,0,1,0
142973,12,82449.66,6870.8050000000000000,8744.13,12,5,498,1,0,0
142974,15,103258.20,6883.8800000000000000,9546.04,15,6,388,0,1,0
142975,12,60817.41,5068.1175000000000000,9420.36,12,6,491,1,0,0
142976,21,116558.58,5550.4085714285714286,9626.29,21,6,601,0,0,1
142977,9,47200.77,5244.5300000000000000,6683.53,7,5,611,0,0,1
142978,15,86755.23,5783.6820000000000000,8901.19,15,6,598,0,0,1
142979,6,49347.78,8224.6300000000000000,13930.79,6,4,667,0,0,1
142980,12,64486.23,5373.8525000000000000,8006.19,12,5,437,0,1,0
142981,15,99724.17,6648.2780000000000000,9663.36,15,6,613,0,0,1
142982,6,47806.08,7967.6800000000000000,11888.16,6,3,639,0,0,1
142983,21,154406.28,7352.6800000000000000,11910.90,20,6,651,1,0,0
142984,21,173881.56,8280.0742857142857143,13756.80,21,6,711,0,1,0
142985,12,71762.61,5980.2175000000000000,8038.21,12,5,563,0,0,1
142986,24,177934.74,7413.9475000000000000,12015.88,24,5,640,0,1,0
142987,12,84588.03,7049.0025000000000000,10956.70,12,6,695,0,0,1
142988,12,111455.94,9287.9950000000000000,11104.86,12,5,356,1,0,0
142989,30,208011.33,6933.7110000000000000,11627.55,30,6,696,0,0,1
142990,9,100996.74,11221.860000000000,22456.49,9,5,681,0,0,1
142991,9,69793.29,7754.8100000000000000,12128.95,9,4,495,0,1,0
142992,15,118197.66,7879.8440000000000000,12404.51,14,6,171,0,1,0
142993,18,115301.82,6405.6566666666666667,9539.27,18,6,617,0,0,1
142994,15,93510.78,6234.0520000000000000,8780.81,15,5,725,1,0,0
142995,12,76950.06,6412.5050000000000000,7759.02,12,5,611,0,1,0
142996,24,197215.32,8217.3050000000000000,13425.07,24,6,723,0,1,0
142997,24,211477.71,8811.5712500000000000,12257.65,22,6,698,1,0,0
142998,6,20385.03,3397.5050000000000000,3674.20,6,4,455,0,0,1
142999,6,38486.28,6414.3800000000000000,10167.82,6,4,669,0,1,0
143000,15,112128.12,7475.2080000000000000,10088.25,15,6,575,1,0,0
143001,15,107963.37,7197.5580000000000000,9032.97,15,6,671,1,0,0
143002,6,46142.58,7690.4300000000000000,9921.70,6,3,314,0,1,0
143003,6,40048.35,6674.7250000000000000,6978.27,6,5,502,0,0,1
143004,15,130452.09,8696.8060000000000000,12793.38,14,6,398,0,0,1
143005,6,30197.16,5032.8600000000000000,5054.47,6,5,339,0,0,1
143006,21,163763.76,7798.2742857142857143,13704.38,21,6,574,0,1,0
143007,9,72334.44,8037.1600000000000000,15029.06,9,4,568,0,1,0
143008,18,118026.03,6557.0016666666666667,12006.33,18,6,715,0,0,1
143009,15,125071.89,8338.1260000000000000,13385.76,14,6,661,0,1,0
143010,18,105635.34,5868.6300000000000000,8020.05,17,5,708,0,1,0
143011,27,182332.14,6753.0422222222222222,10523.05,26,6,649,1,0,0
143012,0,0,0,0,0,0,,0,0,1
143013,33,268933.35,8149.4954545454545455,15588.55,32,6,685,0,0,1
143014,24,164186.37,6841.0987500000000000,8747.73,23,6,708,0,1,0
143015,9,68599.35,7622.1500000000000000,8712.24,9,5,394,0,1,0
143016,12,85912.80,7159.4000000000000000,8076.05,12,5,470,1,0,0
143017,30,204130.20,6804.3400000000000000,9820.92,30,6,695,0,1,0
143018,6,61148.88,10191.4800000000000000,10962.41,6,3,699,1,0,0
143019,24,217647.03,9068.6262500000000000,16986.40,23,6,574,0,1,0
143020,21,157438.62,7497.0771428571428571,11873.81,21,6,599,0,0,1
143021,15,110261.25,7350.7500000000000000,15193.06,14,6,697,1,0,0
143022,24,125810.64,5242.1100000000000000,7690.49,24,6,454,0,0,1
143023,21,112611.87,5362.4700000000000000,10078.28,20,6,676,1,0,0
143024,24,136853.31,5702.2212500000000000,10639.61,24,6,688,0,0,1
143025,12,111667.92,9305.6600000000000000,17807.25,11,5,476,0,1,0
143026,15,114383.34,7625.5560000000000000,10134.21,15,6,681,0,1,0
143027,6,45092.37,7515.3950000000000000,8510.52,6,5,564,0,0,1
143028,15,158577.09,10571.8060000000000000,18160.79,15,6,703,1,0,0
143029,15,83042.01,5536.1340000000000000,8504.17,15,5,385,0,1,0
143030,12,42792.39,3566.0325000000000000,5840.35,12,6,542,0,1,0
143031,15,106645.35,7109.6900000000000000,12619.86,15,6,720,0,0,1
143032,18,135829.17,7546.0650000000000000,10585.42,17,6,316,0,0,1
143033,18,95612.31,5311.7950000000000000,10702.83,18,6,676,0,1,0
143034,18,154684.86,8593.6033333333333333,14328.50,18,6,645,0,0,1
143035,9,53860.68,5984.5200000000000000,11771.09,9,5,606,0,0,1
143036,18,179422.95,9967.9416666666666667,17948.55,17,6,668,0,0,1
143037,12,83896.38,6991.3650000000000000,12277.51,12,6,572,0,0,1
143038,12,68399.46,5699.9550000000000000,11467.62,12,6,705,0,0,1
143039,21,138292.29,6585.3471428571428571,11464.86,20,6,682,0,0,1
143040,24,222444.96,9268.5400000000000000,13011.56,22,6,468,0,1,0
143041,6,33350.94,5558.4900000000000000,5771.86,6,4,496,0,0,1
143042,15,87591.57,5839.4380000000000000,8346.38,15,5,679,1,0,0
143043,15,108642.69,7242.8460000000000000,9041.17,14,5,696,0,0,1
143044,12,51447.18,4287.2650000000000000,5554.93,11,5,703,1,0,0
143045,18,137611.89,7645.1050000000000000,13047.91,18,6,677,1,0,0
143046,12,102968.94,8580.7450000000000000,13844.89,12,6,250,1,0,0
143047,18,131225.34,7290.2966666666666667,13831.22,18,6,646,1,0,0
143048,15,93268.05,6217.8700000000000000,10273.23,14,5,594,0,1,0
143049,15,95818.11,6387.8740000000000000,11231.38,15,5,686,1,0,0
143050,6,45586.71,7597.7850000000000000,7921.70,6,3,444,0,1,0
143051,15,85103.40,5673.5600000000000000,9384.11,15,6,576,0,1,0
143052,12,75573.72,6297.8100000000000000,9375.15,12,5,657,0,0,1
143053,15,82639.50,5509.3000000000000000,8598.52,15,6,308,0,0,1
143054,15,87441.99,5829.4660000000000000,9148.68,15,6,604,0,1,0
143055,9,48458.19,5384.2433333333333333,7823.36,9,5,535,0,1,0
143056,15,64626.57,4308.4380000000000000,5491.24,15,6,715,1,0,0
143057,24,176802.57,7366.7737500000000000,15176.37,24,6,726,0,1,0
143058,21,149143.86,7102.0885714285714286,15361.67,21,6,708,0,0,1
143059,9,70637.40,7848.6000000000000000,9203.80,9,5,677,1,0,0
143060,21,167358.24,7969.4400000000000000,12551.86,21,6,708,0,1,0
143061,15,94631.55,6308.7700000000000000,11297.66,15,6,678,0,1,0
143062,24,190644.36,7943.5150000000000000,16868.39,24,6,535,0,1,0
143063,9,57343.26,6371.4733333333333333,8309.87,9,5,717,0,0,1
143064,33,259843.98,7874.0600000000000000,13866.59,32,6,690,0,0,1
143065,24,158279.25,6594.9687500000000000,12614.72,24,6,705,1,0,0
143066,9,54880.50,6097.8333333333333333,8662.05,9,5,320,1,0,0
143067,6,44812.32,7468.7200000000000000,9706.77,6,4,586,0,0,1
143068,6,36197.01,6032.8350000000000000,9648.95,6,4,55,0,0,1
143069,12,63407.73,5283.9775000000000000,8151.93,12,5,661,0,1,0
143070,12,101565.81,8463.8175000000000000,12016.40,12,5,635,0,1,0
143071,9,101001.87,11222.430000000000,14820.81,9,5,427,0,0,1
143072,9,58308.48,6478.7200000000000000,9958.12,9,5,652,1,0,0
143073,12,54039.75,4503.3125000000000000,7507.52,12,6,664,1,0,0
143074,9,68047.47,7560.8300000000000000,10474.86,9,4,462,1,0,0
143075,18,108782.79,6043.4883333333333333,8753.97,18,6,624,1,0,0
143076,18,133560.39,7420.0216666666666667,18425.62,18,5,377,0,1,0
143077,15,102439.35,6829.2900000000000000,10514.26,15,6,416,0,1,0
143078,15,109492.20,7299.4800000000000000,10357.52,15,5,638,0,1,0
143079,24,164388.63,6849.5262500000000000,10685.57,23,6,616,0,0,1
143080,15,97013.43,6467.5620000000000000,9361.81,15,5,664,0,1,0
143081,3,5915.34,1971.7800000000000000,1971.78,3,2,56,1,0,0
143082,6,40795.92,6799.3200000000000000,11201.19,6,3,276,1,0,0
143083,21,184499.55,8785.6928571428571429,15097.39,21,6,707,0,0,1
143084,9,46562.97,5173.6633333333333333,9500.29,9,4,605,1,0,0
143085,18,157098.78,8727.7100000000000000,15919.33,18,6,549,1,0,0
143086,15,141521.88,9434.7920000000000000,13701.08,15,6,684,0,0,1
143087,12,62552.73,5212.7275000000000000,8871.05,12,5,562,0,1,0
143088,6,60398.94,10066.4900000000000000,12134.19,6,4,631,1,0,0
143089,6,53250.15,8875.0250000000000000,9761.99,6,4,254,1,0,0
143090,18,129808.95,7211.6083333333333333,11285.09,18,6,636,0,1,0
143091,15,132801.54,8853.4360000000000000,14652.73,14,6,674,0,0,1
143092,3,30242.16,10080.7200000000000000,10080.72,3,3,109,1,0,0
143093,6,33051.33,5508.5550000000000000,7566.89,6,3,487,0,1,0
143094,18,124651.11,6925.0616666666666667,10959.62,18,6,712,0,1,0
143095,21,126521.34,6024.8257142857142857,11101.36,21,6,721,0,1,0
143096,18,118563.21,6586.8450000000000000,9880.46,18,6,492,0,1,0
143097,9,33066.72,3674.0800000000000000,5935.68,7,4,464,1,0,0
143098,18,172175.37,9565.2983333333333333,13782.29,18,6,699,0,1,0
143099,12,101062.68,8421.8900000000000000,14211.37,11,4,481,0,0,1
